PID	WORKSPACE	Import_Index	PARENT	CMODEL	SEQUENCE	OBJ	TRANSCRPT	THUMBNAIL	Title	Alternative_Titles	Personal_Names~Roles	Corporate_Names~Roles	Abstract	Index_Date	Date_Issued	Date_Captured	Other_Date~Display_Label	Publisher	Place_Of_Publication	Public_Notes~Types	Notes~Display_Label	Dates_as_Notes~Display_Label	Citations	Table_of_Contents	LCSH_Subjects	Subjects_Names~Types	Subjects_Geographic	Subjects_Temporal	Keywords	Coordinate	Related_Items~Types	Type_of_Resource~AuthorityURI	Genre~AuthorityURI	Extent	Form~AuthorityURI	MIME_Type	Digital_Origin	Classifications~Authorities	Language_Names~Codes	Local_Identifier	Handle	Physical_Location	Shelf_Locator	Access_Condition	Import_Source	Primary_Sort	Hidden_Creator	Pull_Quotes	Private_Notes~Types
grinnell:17222	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17222_MODS.log	30	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17222			Gastropod, Mesalia Vetustua		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																Claiborne, alabama	Eogene, Claiborne formation				still image	photograph	5						P 547	http://hdl.handle.net/11084/17222			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17229	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17229_MODS.log	31	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17229			Pseudodiadema taxana(?)		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																Texas	Cretaceous				still image	photograph	3						P 632	http://hdl.handle.net/11084/17229			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17235	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17235_MODS.log	32	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17235			Fenestella stellata		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																Clayton Co. Iowa	Niagara formation				still image	photograph							P 433	http://hdl.handle.net/11084/17235			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17236	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17236_MODS.log	33	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17236			Fenestella setiformis (Permian Bryozoan)		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																Junction City, Kansas					still image	photograph							P 402	http://hdl.handle.net/11084/17236			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17239	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17239_MODS.log	34	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17239			Shark Tooth (Deltodus?)		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																					still image	photograph	1						P 573	http://hdl.handle.net/11084/17239			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17240	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17240_MODS.log	35	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17240			Shark Tooth (Deltodus?)		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																					still image	photograph	1						P 573	http://hdl.handle.net/11084/17240			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17241	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17241_MODS.log	36	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17241			Mammoth molar		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																Correctionvile, Iowa, (in sand-pit)					still image	photograph	1						P 694	http://hdl.handle.net/11084/17241			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17242	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17242_MODS.log	37	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17242			Mammoth molar		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																Correctionvile, Iowa, (in sand-pit)					still image	photograph	1						P 694	http://hdl.handle.net/11084/17242			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17243	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17243_MODS.log	38	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17243			Inoceramus sheels in rock		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																Colorado	Cretaceous,				still image	photograph	1						P 627	http://hdl.handle.net/11084/17243			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17244	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17244_MODS.log	39	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17244			Inoceramus sheels in rock		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																Colorado	Cretaceous,				still image	photograph	1						P 627	http://hdl.handle.net/11084/17244			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17245	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17245_MODS.log	40	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17245			Receptaculites		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																Iowa	Huldenling formation				still image	photograph	1						P 463	http://hdl.handle.net/11084/17245			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17246	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17246_MODS.log	41	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17246			Receptaculites		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																Iowa	Huldenling formation				still image	photograph	1						P 463	http://hdl.handle.net/11084/17246			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
